time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-07-27T18:28:20.560Z,40.7451667,-122.306,-0.55,1.72,md,14,86,0.1376,0.07,nc,nc73917376,2023-07-28T05:18:36.177Z,"9 km NE of Shasta Lake, CA",quarry blast,0.29,31.61,0.198,15,reviewed,nc,nc
2023-07-27T18:57:31.520Z,34.9876667,-118.2011667,-0.91,1.8,mh,20,53,0.1109,0.2,ci,ci39623826,2023-07-27T21:16:48.932Z,"8 km SSW of Mojave, CA",quarry blast,0.42,31.61,,0,reviewed,ci,ci
2023-07-28T18:45:40.840Z,37.9843333,-122.4543333,-0.02,1.52,md,20,84,0.02385,0.11,nc,nc73917671,2023-07-29T06:44:15.400Z,"6 km ESE of Santa Venetia, CA",quarry blast,0.25,31.61,0.202,17,reviewed,nc,nc
2023-08-01T18:48:46.750Z,35.0526667,-118.3525,-0.93,1.5,ml,27,34,0.06257,0.17,ci,ci39627026,2023-08-01T20:28:35.557Z,"12 km SE of Tehachapi, CA",quarry blast,0.3,31.61,0.135,17,reviewed,ci,ci
2023-08-02T18:27:21.270Z,33.848,-117.4916667,-0.44,1.84,ml,45,32,0.04938,0.24,ci,ci39627954,2023-08-03T00:07:36.256Z,"4 km SE of Home Gardens, CA",quarry blast,0.3,31.61,0.181,26,reviewed,ci,ci
2023-08-07T18:48:22.310Z,35.036,-117.683,-0.82,1.55,ml,23,44,0.102,0.17,ci,ci40531408,2023-08-07T19:36:54.729Z,"5 km NW of Boron, CA",quarry blast,0.37,31.61,0.143,25,reviewed,ci,ci
2023-08-08T21:01:18.050Z,32.779,-116.8866667,-0.35,1.62,ml,19,88,0.06386,0.29,ci,ci40532096,2023-08-09T16:41:55.575Z,"6 km SE of Bostonia, CA",quarry blast,0.43,31.61,0.129,29,reviewed,ci,ci
2023-08-11T18:31:21.540Z,38.1208333,-122.1766667,-0.03,1.55,md,21,66,0.02174,0.14,nc,nc73923096,2023-08-11T23:11:32.327Z,"5 km E of Vallejo, CA",quarry blast,0.24,31.61,0.326,18,reviewed,nc,nc
2023-08-11T18:57:33.470Z,34.9891667,-118.1901667,-0.91,1.56,ml,19,52,0.1145,0.23,ci,ci40534496,2023-08-11T19:06:04.670Z,"7 km SSW of Mojave, CA",quarry blast,0.48,31.61,0.173,18,reviewed,ci,ci
2023-08-11T20:05:19.600Z,33.8728333,-117.5065,-0.53,1.5,mh,13,60,0.07532,0.27,ci,ci40534616,2023-08-11T22:12:16.370Z,"2 km ESE of Home Gardens, CA",quarry blast,0.73,31.61,,0,reviewed,ci,ci
2023-08-15T21:00:49.920Z,32.7818333,-116.8855,-0.27,1.54,ml,21,70,0.06651,0.27,ci,ci40537664,2023-08-15T23:08:52.065Z,"6 km ESE of Bostonia, CA",quarry blast,0.37,31.61,0.181,16,reviewed,ci,ci
2023-08-16T00:10:18.300Z,35.03,-117.6821667,2.37,1.69,ml,26,69,0.09609,0.16,ci,ci40537784,2023-08-16T00:19:26.482Z,"4 km NW of Boron, CA",quarry blast,0.33,0.62,0.152,30,reviewed,ci,ci
2023-08-17T18:00:02.940Z,33.0468333,-114.9786667,-0.23,1.57,ml,13,59,0.07441,0.33,ci,ci39642978,2023-08-17T20:42:55.224Z,"45 km NNW of Los Algodones, B.C., MX",quarry blast,0.81,31.61,0.191,15,reviewed,ci,ci
2023-08-17T18:33:44.150Z,40.745,-122.3053333,-0.58,1.54,md,16,86,0.1371,0.06,nc,nc73925196,2023-08-17T20:22:28.356Z,"9 km NE of Shasta Lake, CA",quarry blast,0.28,31.61,0.157,14,reviewed,nc,nc
2023-08-18T13:46:15.510Z,38.5546667,-122.6598333,-0.66,2.1,mh,11,192,0.042,0.06,nc,nc73925686,2023-08-19T17:51:54.055Z,"8 km WSW of Calistoga, CA",quarry blast,0.51,31.61,,0,reviewed,nc,nc
2023-08-23T22:02:10.330Z,33.8393333,-117.4943333,-0.51,1.55,ml,60,49,0.04651,0.25,ci,ci39648906,2023-08-31T22:34:19.489Z,"5 km SSE of Home Gardens, CA",quarry blast,0.27,31.61,0.229,19,reviewed,ci,ci
2023-08-28T18:35:07.400Z,35.0318333,-117.6838333,-0.79,1.75,ml,36,51,0.09775,0.19,ci,ci39653450,2023-08-29T15:40:34.070Z,"5 km NW of Boron, CA",quarry blast,0.35,31.61,0.154,26,reviewed,ci,ci
2023-08-29T19:10:54.400Z,34.9866667,-118.1865,-0.9,1.57,ml,11,58,0.113,0.22,ci,ci37528901,2023-09-08T01:32:22.206Z,"7 km S of Mojave, CA",quarry blast,0.65,31.61,0.132,21,reviewed,ci,ci
2023-08-29T23:30:49.790Z,35.0345,-117.6878333,-0.83,1.71,ml,25,100,0.1001,0.15,ci,ci39654626,2023-08-30T19:33:47.429Z,"5 km NW of Boron, CA",quarry blast,0.42,31.61,0.111,26,reviewed,ci,ci
2023-08-30T18:10:34.780Z,36.8898333,-121.627,-0.12,1.56,md,29,78,0.0286,0.17,nc,nc73931021,2023-08-31T18:25:27.210Z,"1 km E of Aromas, CA",quarry blast,0.31,31.61,0.192,24,reviewed,nc,nc
2023-08-31T17:58:40.740Z,36.7465,-121.5966667,2.35,1.85,md,57,62,0.01516,0.15,nc,nc73931376,2023-09-05T11:03:26.649Z,"7 km ESE of Prunedale, CA",quarry blast,0.19,0.3,0.175,46,reviewed,nc,nc
2023-08-31T18:35:53.570Z,33.0411667,-114.96,-0.21,1.57,ml,7,141,0.07042,0.23,ci,ci39656146,2023-09-12T18:21:50.094Z,"43 km NNW of Los Algodones, B.C., MX",quarry blast,0.69,31.61,0.109,4,reviewed,ci,ci
2023-09-01T17:02:21.230Z,34.6333333,-117.3098333,-0.96,1.62,ml,18,69,0.07432,0.23,ci,ci39656930,2023-09-12T19:36:47.295Z,"11 km ENE of Adelanto, CA",quarry blast,0.49,31.61,0.222,38,reviewed,ci,ci
2023-09-01T20:06:33.780Z,33.8388333,-117.49,3.48,1.69,ml,31,48,0.04311,0.12,ci,ci39657066,2023-09-01T22:27:35.782Z,"5 km SSE of Home Gardens, CA",quarry blast,0.2,0.54,0.198,29,reviewed,ci,ci
2023-09-04T23:24:13.070Z,35.0348333,-117.683,-0.79,1.63,ml,36,44,0.1008,0.13,ci,ci39658378,2023-09-05T22:58:46.059Z,"5 km NW of Boron, CA",quarry blast,0.26,31.61,0.121,30,reviewed,ci,ci
2023-09-05T23:19:20.040Z,35.0365,-117.688,-0.83,1.62,ml,24,63,0.1021,0.14,ci,ci39659146,2023-09-06T20:48:08.848Z,"5 km NW of Boron, CA",quarry blast,0.34,31.61,0.147,25,reviewed,ci,ci
2023-09-05T23:52:07.650Z,35.0348333,-117.6891667,-0.79,1.63,ml,36,41,0.1004,0.17,ci,ci39659162,2023-09-06T20:59:03.937Z,"5 km NW of Boron, CA",quarry blast,0.29,31.61,0.123,28,reviewed,ci,ci
2023-09-06T18:56:16.880Z,40.7455,-122.308,-0.58,1.81,md,16,70,0.1388,0.05,nc,nc73933801,2023-09-07T10:07:38.060Z,"9 km NE of Shasta Lake, CA",quarry blast,0.2,31.61,0.258,16,reviewed,nc,nc
2023-09-06T18:56:43.040Z,34.9855,-118.1831667,-0.83,1.55,ml,10,152,0.1128,0.21,ci,ci39659770,2023-09-06T20:32:22.900Z,"8 km S of Mojave, CA",quarry blast,0.8,31.61,0.17,6,reviewed,ci,ci
2023-09-07T19:32:36.200Z,36.7435,-121.5975,-0.26,1.53,md,28,85,0.03348,0.14,nc,nc73934331,2023-09-20T09:49:44.303Z,"7 km ESE of Prunedale, CA",quarry blast,0.32,31.61,0.21,25,reviewed,nc,nc
2023-09-10T23:37:18.980Z,35.038,-117.6865,-0.83,1.6,ml,22,87,0.1037,0.16,ci,ci39662402,2023-09-11T21:05:57.183Z,"5 km NW of Boron, CA",quarry blast,0.51,31.61,0.207,46,reviewed,ci,ci
2023-09-14T18:19:52.940Z,33.8591667,-117.4845,-0.52,1.56,ml,36,49,0.05304,0.25,ci,ci39665242,2023-09-14T22:25:24.892Z,"4 km ESE of Home Gardens, CA",quarry blast,0.36,31.61,0.246,29,reviewed,ci,ci
2023-09-15T21:45:36.970Z,40.4091667,-120.4121667,-1.67,2.35,md,11,164,0.0558,0.09,nc,nc73937221,2023-09-18T16:21:34.913Z,"15 km E of Johnstonville, CA",quarry blast,0.34,31.61,0.227,26,reviewed,nc,nc
2023-09-15T22:51:21.920Z,33.8188333,-117.4813333,-0.5,1.56,ml,42,41,0.03028,0.25,ci,ci39666538,2023-09-15T23:24:08.194Z,"8 km SSE of Home Gardens, CA",quarry blast,0.33,31.61,0.212,28,reviewed,ci,ci
2023-09-19T18:17:53.330Z,36.8943333,-121.6231667,-0.12,1.63,md,27,74,0.02689,0.12,nc,nc73939051,2023-09-24T18:43:55.318Z,"2 km ENE of Aromas, CA",quarry blast,0.24,31.61,0.226,22,reviewed,nc,nc
2023-09-21T17:49:14.800Z,33.8488333,-117.4883333,-0.51,1.62,ml,37,48,0.04777,0.25,ci,ci40569936,2023-09-21T21:23:23.054Z,"4 km SE of Home Gardens, CA",quarry blast,0.33,31.61,0.165,29,reviewed,ci,ci
2023-09-29T18:43:12.150Z,36.7425,-121.6031667,-0.2,1.94,md,32,86,0.01616,0.1,nc,nc73943461,2023-10-06T17:30:03.854Z,"7 km ESE of Prunedale, CA",quarry blast,0.24,31.61,0.069,11,reviewed,nc,nc
2023-10-02T18:31:35.170Z,37.9786667,-122.4628333,-0.03,1.79,md,15,116,0.02509,0.06,nc,nc73944656,2023-10-10T19:52:15.125Z,"6 km ESE of Santa Venetia, CA",quarry blast,0.24,31.61,0.104,9,reviewed,nc,nc
2023-10-04T21:56:50.650Z,33.8428333,-117.4908333,-0.5,1.51,ml,40,41,0.04579,0.26,ci,ci40577256,2023-10-05T18:21:42.448Z,"5 km SE of Home Gardens, CA",quarry blast,0.35,31.61,0.168,24,reviewed,ci,ci
2023-10-05T16:15:03.120Z,36.8956667,-121.6181667,-0.14,1.62,md,19,78,0.0238,0.11,nc,nc73945816,2023-10-14T20:59:36.237Z,"2 km ENE of Aromas, CA",quarry blast,0.22,31.61,0.308,5,reviewed,nc,nc
2023-10-09T17:32:28.480Z,33.048,-114.9621667,-0.2,1.53,ml,10,82,0.07675,0.3,ci,ci40579848,2023-10-09T23:06:58.375Z,"44 km NNW of Los Algodones, B.C., MX",quarry blast,0.89,31.61,0.119,9,reviewed,ci,ci
2023-10-10T18:57:45.660Z,35.0405,-117.674,-0.79,1.59,ml,33,88,0.1074,0.17,ci,ci40580688,2023-10-10T20:44:03.862Z,"5 km NNW of Boron, CA",quarry blast,0.36,31.61,0.101,24,reviewed,ci,ci
2023-10-11T19:32:08.580Z,33.8506667,-117.495,-0.44,1.89,ml,57,31,0.0532,0.23,ci,ci40581344,2023-10-11T20:19:25.590Z,"4 km SE of Home Gardens, CA",quarry blast,0.3,31.61,0.176,58,reviewed,ci,ci
2023-10-12T18:40:07.800Z,35.0515,-118.3515,-0.93,1.7,mh,15,60,0.0613,0.12,ci,ci40581752,2023-10-12T22:18:31.557Z,"13 km SE of Tehachapi, CA",quarry blast,0.29,31.61,,0,reviewed,ci,ci
2023-10-13T17:54:09.280Z,40.7425,-122.3065,-0.57,1.74,md,19,68,0.1359,0.08,nc,nc73946805,2023-10-16T06:09:56.045Z,"9 km NE of Shasta Lake, CA",quarry blast,0.2,31.61,0.122,19,reviewed,nc,nc
2023-10-17T19:30:45.960Z,32.7801667,-116.8906667,-0.34,1.64,ml,23,86,0.06225,0.24,ci,ci40583568,2023-10-17T20:16:57.441Z,"5 km SE of Bostonia, CA",quarry blast,0.6,31.61,0.213,13,reviewed,ci,ci
2023-10-19T19:12:22.160Z,37.9826667,-122.458,-0.02,1.55,md,14,100,0.02335,0.08,nc,nc73949065,2023-10-26T23:28:06.988Z,"6 km ESE of Santa Venetia, CA",quarry blast,0.37,31.61,0.079,8,reviewed,nc,nc
2023-10-20T22:01:47.600Z,33.8218333,-117.4796667,-0.53,1.68,ml,41,41,0.02919,0.25,ci,ci40584688,2023-10-21T00:00:46.313Z,"7 km SSE of Home Gardens, CA",quarry blast,0.32,31.61,0.187,25,reviewed,ci,ci
2023-10-23T18:46:05.080Z,36.7421667,-121.6021667,-0.27,1.58,md,41,97,0.01673,0.15,nc,nc73950445,2023-10-25T07:23:59.218Z,"7 km ESE of Prunedale, CA",quarry blast,0.26,31.61,0.207,34,reviewed,nc,nc
2023-10-23T18:53:06.050Z,34.9845,-118.1895,-0.9,1.52,ml,30,52,0.1102,0.21,ci,ci40585520,2023-10-24T18:30:47.557Z,"8 km S of Mojave, CA",quarry blast,0.41,31.61,0.118,7,reviewed,ci,ci
2023-10-23T20:16:51.900Z,33.8425,-117.4938333,-0.51,1.65,ml,54,50,0.04772,0.24,ci,ci40585664,2023-10-24T14:37:59.846Z,"5 km SSE of Home Gardens, CA",quarry blast,0.33,31.61,0.214,47,reviewed,ci,ci
2023-10-23T23:44:21.780Z,35.0336667,-117.682,-0.79,1.82,ml,29,69,0.09974,0.14,ci,ci40585824,2023-10-24T15:21:46.400Z,"5 km NW of Boron, CA",quarry blast,0.3,31.61,0.187,22,reviewed,ci,ci
2023-10-25T17:57:09.130Z,38.1161667,-122.1761667,-0.03,1.61,md,14,102,0.02227,0.15,nc,nc73951285,2023-10-25T18:54:39.629Z,"5 km E of Vallejo, CA",quarry blast,0.33,31.61,0.355,13,reviewed,nc,nc
2023-10-25T19:33:50.440Z,32.7766667,-116.885,-0.34,1.5,ml,11,81,0.06338,0.28,ci,ci40587472,2023-10-25T23:00:33.221Z,"6 km NE of Rancho San Diego, CA",quarry blast,0.69,31.61,0.13,24,reviewed,ci,ci
2023-10-31T23:23:58.250Z,35.034,-117.685,-0.79,1.64,ml,29,57,0.09981,0.18,ci,ci40593280,2023-10-31T23:56:10.750Z,"5 km NW of Boron, CA",quarry blast,0.38,31.61,0.098,29,reviewed,ci,ci
2023-11-02T16:16:13.680Z,39.3356667,-123.314,-0.5,1.52,md,22,80,0.09551,0.18,nc,nc73955115,2023-11-05T22:51:19.388Z,"9 km SSE of Willits, CA",quarry blast,0.33,31.61,0.15,22,reviewed,nc,nc
2023-11-02T18:36:29.940Z,36.8926667,-121.6248333,-0.12,1.62,md,37,47,0.0276,0.16,nc,nc73955185,2023-11-07T00:44:06.867Z,"2 km ENE of Aromas, CA",quarry blast,0.21,31.61,0.282,30,reviewed,nc,nc
2023-11-02T20:21:56.730Z,33.8458333,-117.4955,2.22,1.84,ml,35,48,0.05069,0.2,ci,ci39705202,2023-11-03T12:54:37.475Z,"4 km SSE of Home Gardens, CA",quarry blast,0.28,0.39,0.131,29,reviewed,ci,ci
2023-11-03T18:43:22.790Z,35.0468333,-118.3256667,-0.93,1.5,ml,25,43,0.0576,0.19,ci,ci39706602,2023-11-04T00:32:55.947Z,"14 km W of Mojave, CA",quarry blast,0.31,31.61,0.156,25,reviewed,ci,ci
2023-11-03T18:54:25.530Z,34.9931667,-118.1973333,-0.87,1.6,ml,21,51,0.1169,0.19,ci,ci39706618,2023-11-04T00:42:07.996Z,"7 km SSW of Mojave, CA",quarry blast,0.43,31.61,0.295,13,reviewed,ci,ci
2023-11-03T19:11:06.330Z,33.8216667,-117.4846667,-0.64,1.63,ml,31,62,0.03329,0.28,ci,ci39706626,2023-11-04T00:46:27.568Z,"7 km SSE of Home Gardens, CA",quarry blast,0.45,31.61,0.251,24,reviewed,ci,ci
2023-11-07T18:00:11.790Z,32.8988333,-116.9475,-0.17,1.6,ml,40,102,0.06289,0.3,ci,ci39709954,2023-11-07T19:37:01.631Z,"5 km NNW of Lakeside, CA",quarry blast,0.56,31.61,0.205,21,reviewed,ci,ci
2023-11-08T19:06:53.830Z,40.7448333,-122.3111667,-0.58,1.8,md,14,69,0.14,0.07,nc,nc73960111,2023-11-09T23:07:48.717Z,"9 km NE of Shasta Lake, CA",quarry blast,0.31,31.61,0.14,13,reviewed,nc,nc
2023-11-14T19:08:10.660Z,36.888,-121.6163333,-0.12,1.81,md,34,62,0.01985,0.12,nc,nc73962891,2023-11-20T21:32:31.897Z,"2 km E of Aromas, CA",quarry blast,0.18,31.61,0.319,32,reviewed,nc,nc
2023-11-15T00:25:18.270Z,35.0323333,-117.676,-0.79,1.98,ml,46,45,0.09913,0.19,ci,ci39713282,2023-11-15T15:20:13.620Z,"4 km NNW of Boron, CA",quarry blast,0.32,31.61,0.16,35,reviewed,ci,ci
2023-11-20T00:25:03.460Z,35.0338333,-117.6733333,-0.79,1.58,ml,23,41,0.101,0.21,ci,ci39715474,2023-11-20T19:14:39.623Z,"4 km NNW of Boron, CA",quarry blast,0.3,31.61,0.107,15,reviewed,ci,ci
2023-11-20T19:16:19.110Z,33.0616667,-114.9888333,-0.16,1.69,ml,9,93,0.08966,0.3,ci,ci39715770,2023-11-21T00:07:34.200Z,"46 km NE of Holtville, CA",quarry blast,0.92,31.61,0.22,3,reviewed,ci,ci
2023-11-21T19:42:29.700Z,37.983,-122.4523333,-0.03,1.58,md,17,83,0.0259,0.08,nc,nc73965426,2023-11-28T21:35:50.134Z,"7 km ESE of Santa Venetia, CA",quarry blast,0.2,31.61,0.231,16,reviewed,nc,nc
2023-11-21T20:36:12.620Z,33.8733333,-117.4981667,-0.51,1.65,ml,18,59,0.05238,0.25,ci,ci39716306,2023-11-21T21:45:13.329Z,"2 km ESE of Home Gardens, CA",quarry blast,0.63,31.61,0.398,8,reviewed,ci,ci
2023-11-21T22:13:44.110Z,33.8505,-117.4893333,-0.52,1.79,ml,38,49,0.04949,0.27,ci,ci39716354,2023-11-22T00:33:19.429Z,"4 km SE of Home Gardens, CA",quarry blast,0.33,31.61,0.207,27,reviewed,ci,ci
2023-11-22T00:59:57.380Z,35.0315,-117.6736667,-0.76,1.56,ml,34,39,0.1865,0.13,ci,ci39716450,2023-11-22T01:15:30.454Z,"4 km NNW of Boron, CA",quarry blast,0.23,31.61,0.104,26,reviewed,ci,ci
2023-11-29T21:14:34.490Z,37.0195,-119.8013333,-0.62,2.31,md,16,93,0.07888,0.22,nc,nc73969626,2023-12-11T21:01:31.963Z,"8 km ENE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,0.46,31.61,0.248,42,reviewed,nc,nc
2023-12-05T20:40:24.870Z,36.8945,-121.6186667,-0.12,1.69,md,30,76,0.02364,0.1,nc,nc73972256,2023-12-05T23:43:11.760Z,"2 km ENE of Aromas, CA",quarry blast,0.18,31.61,0.319,34,reviewed,nc,nc
2023-12-06T20:00:15.430Z,40.7445,-122.3066667,-0.55,1.67,md,15,62,0.1374,0.07,nc,nc73972536,2023-12-11T04:48:08.197Z,"9 km NE of Shasta Lake, CA",quarry blast,0.25,31.61,0.143,14,reviewed,nc,nc
2023-12-08T19:26:26.900Z,33.8433333,-117.4915,-0.53,1.67,ml,51,45,0.04653,0.25,ci,ci40617672,2023-12-08T23:10:29.990Z,"5 km SE of Home Gardens, CA",quarry blast,0.27,31.61,0.259,23,reviewed,ci,ci
2023-12-11T00:17:40.670Z,35.0383333,-117.6675,-0.79,1.93,ml,35,41,0.1064,0.22,ci,ci40618888,2023-12-12T19:07:55.999Z,"5 km NNW of Boron, CA",quarry blast,0.38,31.61,0.182,20,reviewed,ci,ci
2023-12-11T21:36:18.030Z,33.8215,-117.4823333,-0.51,1.52,ml,48,42,0.03134,0.25,ci,ci40619496,2023-12-12T18:53:31.010Z,"7 km SSE of Home Gardens, CA",quarry blast,0.22,31.61,0.179,20,reviewed,ci,ci
2023-12-13T19:10:04.380Z,36.892,-121.6186667,-0.12,1.61,md,26,71,0.02269,0.15,nc,nc73975681,2023-12-13T22:33:18.114Z,"2 km E of Aromas, CA",quarry blast,0.32,31.61,0.262,23,reviewed,nc,nc
2023-12-14T19:34:20.320Z,32.8996667,-116.9603333,-0.46,1.62,ml,39,130,0.09688,0.27,ci,ci40444071,2023-12-14T21:30:16.840Z,"6 km NW of Lakeside, CA",quarry blast,0.67,31.61,0.167,11,reviewed,ci,ci
2023-12-14T20:11:39.210Z,33.0486667,-114.97,-0.24,1.51,ml,13,61,0.07654,0.28,ci,ci40444295,2023-12-14T22:39:00.211Z,"45 km NNW of Los Algodones, B.C., MX",quarry blast,0.63,31.61,0.195,13,reviewed,ci,ci
2023-12-14T20:36:57.800Z,32.6248333,-116.9883333,-0.34,1.54,ml,23,98,0.05196,0.26,ci,ci40444319,2023-12-14T22:20:41.157Z,"5 km SE of Bonita, CA",quarry blast,0.55,31.61,0.139,8,reviewed,ci,ci
2023-12-19T00:22:12.420Z,35.0341667,-117.665,-0.83,1.61,ml,26,73,0.1028,0.2,ci,ci40447439,2023-12-19T01:06:48.754Z,"4 km NNW of Boron, CA",quarry blast,0.48,31.61,0.147,24,reviewed,ci,ci
2023-12-21T20:35:35.960Z,33.8456667,-117.4946667,-0.44,1.96,ml,54,43,0.05002,0.26,ci,ci40449287,2023-12-22T00:11:46.094Z,"4 km SE of Home Gardens, CA",quarry blast,0.22,31.61,0.138,20,reviewed,ci,ci
2023-12-22T19:55:40.900Z,34.9898333,-118.1886667,-0.9,1.68,ml,31,46,0.1155,0.28,ci,ci40449655,2024-01-01T21:46:23.792Z,"7 km S of Mojave, CA",quarry blast,0.38,0.92,0.113,11,reviewed,ci,ci
2023-12-27T00:22:16.570Z,35.0481667,-117.6621667,-0.81,1.67,ml,36,41,0.1169,0.21,ci,ci40451519,2024-01-05T16:50:24.784Z,"6 km NNW of Boron, CA",quarry blast,0.29,0.59,0.121,24,reviewed,ci,ci
2023-12-27T20:52:24.440Z,38.1195,-122.1761667,-0.03,1.51,md,19,93,0.02151,0.11,nc,nc73981881,2023-12-28T05:46:35.836Z,"5 km E of Vallejo, CA",quarry blast,0.27,31.61,0.29,21,reviewed,nc,nc
2024-01-02T19:59:17.940Z,34.9873333,-118.1921667,-0.93,1.58,ml,26,36,0.1123,0.22,ci,ci40454247,2024-01-04T19:04:48.346Z,"7 km SSW of Mojave, CA",quarry blast,0.42,31.61,0.147,17,reviewed,ci,ci
2024-01-04T00:58:44.020Z,35.0503333,-117.6633333,-0.79,1.75,ml,28,41,0.1188,0.14,ci,ci40454871,2024-01-04T20:26:31.789Z,"6 km NNW of Boron, CA",quarry blast,0.28,31.61,0.112,25,reviewed,ci,ci
2024-01-08T20:02:40.190Z,35.0476667,-117.6598333,-0.76,1.52,ml,25,41,0.1964,0.11,ci,ci40457015,2024-01-08T21:22:19.369Z,"5 km N of Boron, CA",quarry blast,0.23,31.61,0.139,17,reviewed,ci,ci
2024-01-10T19:47:32.400Z,33.8483333,-117.4906667,-0.51,1.77,ml,37,43,0.04893,0.23,ci,ci40457927,2024-01-10T21:23:54.259Z,"4 km SE of Home Gardens, CA",quarry blast,0.44,31.61,0.156,38,reviewed,ci,ci
2024-01-11T20:16:39.910Z,37.0093333,-119.7998333,-0.9,2.06,md,20,73,0.1317,0.17,nc,nc73987956,2024-01-20T16:43:41.151Z,"7 km ENE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,0.67,31.61,0.156,21,reviewed,nc,nc
2024-01-15T19:07:04.770Z,33.8231667,-117.4831667,-0.5,1.7,ml,52,49,0.03228,0.23,ci,ci40460247,2024-01-18T00:40:37.933Z,"7 km SSE of Home Gardens, CA",quarry blast,0.21,31.61,0.251,24,reviewed,ci,ci
2024-01-16T00:15:04.480Z,35.0368333,-117.6748333,-0.79,1.63,ml,33,39,0.1037,0.17,ci,ci40460399,2024-01-16T17:56:02.120Z,"5 km NNW of Boron, CA",quarry blast,0.3,31.61,0.08,26,reviewed,ci,ci
2024-01-18T19:07:38.180Z,36.8943333,-121.6168333,-0.12,1.7,md,22,68,0.02224,0.13,nc,nc73991176,2024-01-24T01:26:37.700Z,"2 km ENE of Aromas, CA",quarry blast,0.28,31.61,0.346,20,reviewed,nc,nc
2024-01-19T20:02:20.360Z,34.9865,-118.1856667,-0.93,1.54,ml,21,57,0.1131,0.24,ci,ci40462919,2024-01-19T21:07:52.645Z,"7 km S of Mojave, CA",quarry blast,0.51,31.61,0.19,16,reviewed,ci,ci
2024-01-22T17:39:28.310Z,35.0348333,-117.6783333,-0.79,1.58,ml,33,38,0.1013,0.14,ci,ci40464087,2024-01-22T20:24:34.664Z,"5 km NNW of Boron, CA",quarry blast,0.26,31.61,0.081,10,reviewed,ci,ci
2024-01-25T19:32:20.250Z,37.99,-122.4521667,-0.02,1.54,md,18,73,0.02143,0.07,nc,nc73993906,2024-02-05T19:04:45.663Z,"6 km E of Santa Venetia, CA",quarry blast,0.24,31.61,0.349,13,reviewed,nc,nc
2024-01-26T18:30:22.310Z,33.8493333,-117.4938333,-0.45,2.04,ml,45,45,0.05162,0.25,ci,ci39757650,2024-01-26T22:39:57.273Z,"4 km SE of Home Gardens, CA",quarry blast,0.29,31.61,0.138,26,reviewed,ci,ci
2024-01-29T19:54:52.400Z,36.7443333,-121.6025,-0.07,1.67,md,40,63,0.01461,0.13,nc,nc73996336,2024-02-09T19:44:22.929Z,"7 km ESE of Prunedale, CA",quarry blast,0.21,31.61,0.178,33,reviewed,nc,nc
2024-01-30T20:47:13.810Z,35.0316667,-117.6808333,-0.79,1.5,ml,29,45,0.09788,0.16,ci,ci39760090,2024-01-30T21:41:29.978Z,"5 km NW of Boron, CA",quarry blast,0.36,31.61,0.1,18,reviewed,ci,ci
2024-02-01T19:42:25.070Z,40.7455,-122.3073333,-0.55,1.68,md,13,70,0.1385,0.07,nc,nc73997426,2024-02-04T08:45:38.693Z,"9 km NE of Shasta Lake, CA",quarry blast,0.29,31.61,0.183,12,reviewed,nc,nc
2024-02-01T20:31:28.730Z,35.0496667,-118.3225,-0.93,1.58,ml,19,51,0.06097,0.18,ci,ci40659168,2024-02-01T22:01:59.061Z,"14 km W of Mojave, CA",quarry blast,0.36,31.61,0.112,3,reviewed,ci,ci
2024-02-02T20:39:41.230Z,33.8211667,-117.4783333,-0.66,1.78,ml,54,49,0.028,0.25,ci,ci40660264,2024-02-03T00:12:42.390Z,"8 km SSE of Home Gardens, CA",quarry blast,0.22,31.61,0.286,21,reviewed,ci,ci
2024-02-06T21:00:45.960Z,38.1336667,-122.1653333,2.45,1.5,md,11,142,0.0167,0.09,nc,nc73999041,2024-02-16T21:47:42.973Z,"7 km ENE of Vallejo, CA",quarry blast,0.64,1.0,0.109,12,reviewed,nc,nc
2024-02-12T20:12:26.760Z,35.0335,-117.678,-0.79,1.54,ml,44,39,0.1,0.2,ci,ci40668264,2024-02-14T22:12:41.757Z,"5 km NW of Boron, CA",quarry blast,0.25,31.61,0.117,30,reviewed,ci,ci
2024-02-14T21:02:03.740Z,33.8396667,-117.494,-0.51,1.77,ml,50,45,0.04642,0.22,ci,ci40670208,2024-02-15T15:15:59.640Z,"5 km SSE of Home Gardens, CA",quarry blast,0.31,31.61,0.196,53,reviewed,ci,ci
2024-02-15T00:45:54.700Z,35.0446667,-117.6583333,-0.79,1.52,ml,20,54,0.1143,0.17,ci,ci40670424,2024-02-21T23:30:59.559Z,"5 km N of Boron, CA",quarry blast,0.29,31.61,0.167,13,reviewed,ci,ci
2024-02-19T00:23:02.340Z,35.0315,-117.68,-0.79,1.75,ml,22,45,0.0978,0.18,ci,ci40672672,2024-02-22T23:38:17.405Z,"4 km NW of Boron, CA",quarry blast,0.39,31.61,0.167,59,reviewed,ci,ci
2024-02-20T20:25:44.120Z,32.6126667,-116.9901667,-0.43,1.57,ml,27,201,0.05086,0.25,ci,ci40673280,2024-02-21T21:41:05.834Z,"6 km ESE of Chula Vista, CA",quarry blast,0.76,31.61,0.132,19,reviewed,ci,ci
